id,title,description,product_url,landing_page_url,image_url,image_url_2,image_url_3,image_url_4,price,price_no_rebate,stock_quantity,brand,gtin,merchant_category,delivery_cost
47756839747925,"Fotopapier en stickerpapier navulling pocket printer of Instant Camera - C15","Fotopapier en stickerpapier navulling pocket printer of Instant Camera- C15",https://poraenco-nl.myshopify.com/products/fotopapier-en-stickerpapier-navulling-pocket-printer-c15,https://poraenco-nl.myshopify.com/products/fotopapier-en-stickerpapier-navulling-pocket-printer-c15,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/fotopapier-en-stickerpapier-navulling-pocket-printer-c15-511.jpg?v=1740057188,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/fotopapier-en-stickerpapier-navulling-pocket-printer-c15-714.jpg?v=1740057193,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/fotopapier-en-stickerpapier-navulling-pocket-printer-c15-448.jpg?v=1740057197,,19.95,39.95,89,Pora&Co,8720828191231,Photo paper – Pocket printers,0
50850157396309,"Geheugenkaart 16GB - Digitale fotolijst","Uitbreidbaar Geheugen voor je Digitale Fotolijst – Pora&amp;Co Geheugenkaart
Breid moeiteloos het geheugen van je Pora&amp;Co digitale fotolijst uit met deze handige geheugenkaart. Ideaal voor iedereen die nóg meer dierbare herinneringen, foto's en video's wil opslaan zonder afhankelijk te zijn van het interne geheugen.
Met deze extra geheugenkaart heb je altijd voldoende ruimte om je mooiste momenten te bewaren – van vakanties en verjaardagen tot spontane snapshots. Plaats de kaart eenvoudig in de geheugenkaartsleuf van je fotolijst en geniet direct van extra opslagcapaciteit.
Kenmerken:


Geschikt voor Pora&amp;Co digitale fotolijsten


Plug &amp; Play: direct klaar voor gebruik


Snel en betrouwbaar opslaan van foto's en video's


Of je nu je digitale fotolijst voor jezelf gebruikt of cadeau doet, met deze geheugenkaart geef je extra ruimte voor eindeloos veel herinneringen.",https://poraenco-nl.myshopify.com/products/geheugenkaart-16gb-digitale-fotolijst,https://poraenco-nl.myshopify.com/products/geheugenkaart-16gb-digitale-fotolijst,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/WhatsAppImage2025-05-26at18.40.47.jpg?v=1748376555,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/WhatsAppImage2025-05-26at19.15.08.jpg?v=1748376555,,,14.95,14.95,85,Pora&Co,872083211245,Accessories,0
47376550330709,"Mini Fotoprinter Voor Smartphone & pocket printer"," 
De Mini Fotoprinter voor Smartphone met Phomemo App is een compacte en handige fotoprinter die speciaal is ontworpen om uw favoriete smartphonefoto's tot leven te brengen. Met deze draagbare printer kunt u moeiteloos hoogwaardige foto's afdrukken waar u ook bent, direct vanaf uw smartphone.
Belangrijkste kenmerken:


Draagbaar en Compact: Deze mini fotoprinter is klein genoeg om in uw tas of zak te passen, waardoor hij ideaal is voor onderweg. Neem hem mee naar feestjes, reizen, bruiloften of gewoon voor dagelijks gebruik.


Eenvoudige Bediening: Dankzij de intuïtieve Phomemo app is het afdrukken van foto's een fluitje van een cent. Verbind de printer eenvoudig met uw smartphone via Bluetooth, selecteer uw foto's en druk op afdrukken.


Hoogwaardige Afdrukken: De fotoprinter levert afdrukken in zwart/wit.


Aanpassingsmogelijkheden: Met de Phomemo app kunt u uw foto's aanpassen voordat u ze afdrukt. Pas filters, kaders en bijschriften toe om uw herinneringen nog specialer te maken.


Zelfklevend Papier: De printer maakt gebruik van zelfklevend papier, zodat u uw foto's direct kunt gebruiken als stickers. Versier uw dagboek, agenda, scrapbook of kamer met uw favoriete momenten.


Diverse Papierformaten: U kunt kiezen uit verschillende papierformaten, zoals vierkant, rechthoekig of andere creatieve ontwerpen, afhankelijk van uw voorkeur en behoeften.


Heroplaadbare Batterij: De ingebouwde heroplaadbare batterij zorgt ervoor dat u overal kunt afdrukken zonder dat u zich zorgen hoeft te maken over stopcontacten.


Compatibiliteit: De Phomemo app is beschikbaar voor zowel iOS- als Android-apparaten, waardoor deze fotoprinter compatibel is met de meeste smartphones.


De Mini Fotoprinter voor Smartphone met Phomemo App biedt een leuke en creatieve manier om uw herinneringen vast te leggen en te delen met vrienden en familie. Het is een geweldig cadeau-idee voor iedereen die van fotografie en personalisatie houdt. Maak van uw smartphonefoto's tastbare aandenkens met deze handige printer.",https://poraenco-nl.myshopify.com/products/mini-fotoprinter-voor-smartphone-pocket-printer,https://poraenco-nl.myshopify.com/products/mini-fotoprinter-voor-smartphone-pocket-printer,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-fotoprinter-voor-smartphone-pocket-printer-419.jpg?v=1740056912,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-fotoprinter-voor-smartphone-pocket-printer-146.jpg?v=1740056916,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-fotoprinter-voor-smartphone-pocket-printer-129.jpg?v=1740056921,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-fotoprinter-voor-smartphone-pocket-printer-469.jpg?v=1740056925,44.95,90.00,84,Pora&Co,8720828191170,Pocket printers,0
47731852902741,"Mini Fotoprinter Voor Smartphone - Licht groen"," 

De Mini Fotoprinter voor Smartphone met Phomemo App is een compacte en handige fotoprinter die speciaal is ontworpen om uw favoriete smartphonefoto's tot leven te brengen. Met deze draagbare printer kunt u moeiteloos hoogwaardige foto's afdrukken waar u ook bent, direct vanaf uw smartphone.
Belangrijkste kenmerken:


Draagbaar en Compact: Deze mini fotoprinter is klein genoeg om in uw tas of zak te passen, waardoor hij ideaal is voor onderweg. Neem hem mee naar feestjes, reizen, bruiloften of gewoon voor dagelijks gebruik.


Eenvoudige Bediening: Dankzij de intuïtieve Phomemo app is het afdrukken van foto's een fluitje van een cent. Verbind de printer eenvoudig met uw smartphone via Bluetooth, selecteer uw foto's en druk op afdrukken.


Hoogwaardige Afdrukken:  De foto's worden in zwart/wit afgedrukt.


Aanpassingsmogelijkheden: Met de Phomemo app kunt u uw foto's aanpassen voordat u ze afdrukt. Pas filters, kaders en bijschriften toe om uw herinneringen nog specialer te maken.


Zelfklevend Papier: De printer maakt gebruik van zelfklevend papier, zodat u uw foto's direct kunt gebruiken als stickers. Versier uw dagboek, agenda, scrapbook of kamer met uw favoriete momenten.


Diverse Papierformaten: U kunt kiezen uit verschillende papierformaten, zoals vierkant, rechthoekig of andere creatieve ontwerpen, afhankelijk van uw voorkeur en behoeften.


Heroplaadbare Batterij: De ingebouwde heroplaadbare batterij zorgt ervoor dat u overal kunt afdrukken zonder dat u zich zorgen hoeft te maken over stopcontacten.


Compatibiliteit: De Phomemo app is beschikbaar voor zowel iOS- als Android-apparaten, waardoor deze fotoprinter compatibel is met de meeste smartphones.


De Mini Fotoprinter voor Smartphone met Phomemo App biedt een leuke en creatieve manier om uw herinneringen vast te leggen en te delen met vrienden en familie. Het is een geweldig cadeau-idee voor iedereen die van fotografie en personalisatie houdt. Maak van uw smartphonefoto's tastbare aandenkens met deze handige printer.",https://poraenco-nl.myshopify.com/products/pora-co-mini-fotoprinter-voor-smartphone-licht-groen,https://poraenco-nl.myshopify.com/products/pora-co-mini-fotoprinter-voor-smartphone-licht-groen,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-licht-groen-171.jpg?v=1740057050,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-licht-groen-921.jpg?v=1740057054,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-licht-groen-268.jpg?v=1740057058,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-licht-groen-881.jpg?v=1740057063,44.95,89.95,92,Pora&Co,8720828191255,Pocket printers,0
47731866042709,"Mini Fotoprinter Voor Smartphone - Roze"," 

De Mini Fotoprinter voor Smartphone met Phomemo App is een compacte en handige fotoprinter die speciaal is ontworpen om uw favoriete smartphonefoto's tot leven te brengen. Met deze draagbare printer kunt u moeiteloos hoogwaardige foto's afdrukken waar u ook bent, direct vanaf uw smartphone.
Belangrijkste kenmerken:


Draagbaar en Compact: Deze mini fotoprinter is klein genoeg om in uw tas of zak te passen, waardoor hij ideaal is voor onderweg. Neem hem mee naar feestjes, reizen, bruiloften of gewoon voor dagelijks gebruik.


Eenvoudige Bediening: Dankzij de intuïtieve Phomemo app is het afdrukken van foto's een fluitje van een cent. Verbind de printer eenvoudig met uw smartphone via Bluetooth, selecteer uw foto's en druk op afdrukken.


Hoogwaardige Afdrukken: De foto's worden in zwart/wit afgedrukt.


Aanpassingsmogelijkheden: Met de Phomemo app kunt u uw foto's aanpassen voordat u ze afdrukt. Pas filters, kaders en bijschriften toe om uw herinneringen nog specialer te maken.


Zelfklevend Papier: De printer maakt gebruik van zelfklevend papier, zodat u uw foto's direct kunt gebruiken als stickers. Versier uw dagboek, agenda, scrapbook of kamer met uw favoriete momenten.


Diverse Papierformaten: U kunt kiezen uit verschillende papierformaten, zoals vierkant, rechthoekig of andere creatieve ontwerpen, afhankelijk van uw voorkeur en behoeften.


Heroplaadbare Batterij: De ingebouwde heroplaadbare batterij zorgt ervoor dat u overal kunt afdrukken zonder dat u zich zorgen hoeft te maken over stopcontacten.


Compatibiliteit: De Phomemo app is beschikbaar voor zowel iOS- als Android-apparaten, waardoor deze fotoprinter compatibel is met de meeste smartphones.


De Mini Fotoprinter voor Smartphone met Phomemo App biedt een leuke en creatieve manier om uw herinneringen vast te leggen en te delen met vrienden en familie. Het is een geweldig cadeau-idee voor iedereen die van fotografie en personalisatie houdt. Maak van uw smartphonefoto's tastbare aandenkens met deze handige printer.",https://poraenco-nl.myshopify.com/products/pora-co-mini-fotoprinter-voor-smartphone-roze,https://poraenco-nl.myshopify.com/products/pora-co-mini-fotoprinter-voor-smartphone-roze,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-roze-234.jpg?v=1740057092,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-roze-447.jpg?v=1740057097,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-roze-164.jpg?v=1740057101,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-mini-fotoprinter-voor-smartphone-roze-610.jpg?v=1740057105,44.95,89.95,95,Pora&Co,8720828191248,Pocket printers,0
47376582967637,"Mini Printer voor Mobiel - Fotoprinter voor Smartphone - Groen","
De Mini Fotoprinter met FunPrint App is de perfecte metgezel voor iedereen die van herinneringen houdt en deze graag tastbaar maakt. Of je nu op vakantie bent, een feestje hebt of gewoon leuke momenten met vrienden beleeft, deze handige fotoprinter maakt het eenvoudig om je favoriete foto's af te drukken en te delen. Met een gebruiksvriendelijke app en een bundel papierrollen kun je direct aan de slag!
Belangrijkste kenmerken:


FunPrint App: Download onze FunPrint App op je smartphone en verbind deze eenvoudig met de Mini Fotoprinter via Bluetooth. Met de app kun je foto's bewerken, filters toevoegen, tekst en stickers invoegen voordat je ze afdrukt. Het is leuk en gemakkelijk!


Diverse Papierrollen: Deze bundel wordt geleverd met 5 rollen plakpapier, 5 rollen wit papier en 3 rollen kleurpapier, zodat je jouw foto's kunt afdrukken op verschillende ondergronden en effecten kunt creëren. Het plakpapier is handig om je foto's direct in albums of scrapbooks te plakken.


Creatieve Opties: Voeg kleur toe aan je afdrukken met de meegeleverde 5 gekleurde schetsen. Maak je foto's nog levendiger en unieker!


USB-Kabel: Opladen en verbinden is eenvoudig met de meegeleverde USB-kabel. Je kunt de Mini Fotoprinter snel opladen en afdrukken vanaf je computer of een geschikte adapter.


Deze Mini Fotoprinter met FunPrint App en Papierbundel is de perfecte manier om je herinneringen vast te leggen en te delen. Of je nu foto's in je kamer wilt ophangen, een scrapbook wilt maken of gewoon wat creatieve plezier wilt beleven, deze printer staat voor je klaar. Bestel de jouwe vandaag nog en begin met het afdrukken van mooie herinneringen!",https://poraenco-nl.myshopify.com/products/mini-printer-voor-mobiel-fotoprinter-voor-smartphone-groen,https://poraenco-nl.myshopify.com/products/mini-printer-voor-mobiel-fotoprinter-voor-smartphone-groen,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-groen-222.png?v=1740056957,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-groen-855.png?v=1740056963,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-groen-139.jpg?v=1740056967,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-groen-807.png?v=1740056973,34.95,79.95,90,Pora&Co,8720828191163,Pocket printers,0
47731868139861,"Mini Printer voor Mobiel - Fotoprinter voor Smartphone - Roze","
De Mini Fotoprinter met FunPrint App is de perfecte metgezel voor iedereen die van herinneringen houdt en deze graag tastbaar maakt. Of je nu op vakantie bent, een feestje hebt of gewoon leuke momenten met vrienden beleeft, deze handige fotoprinter maakt het eenvoudig om je favoriete foto's af te drukken en te delen. Met een gebruiksvriendelijke app en een bundel papierrollen kun je direct aan de slag!
Belangrijkste kenmerken:


FunPrint App: Download onze FunPrint App op je smartphone en verbind deze eenvoudig met de Mini Fotoprinter via Bluetooth. Met de app kun je foto's bewerken, filters toevoegen, tekst en stickers invoegen voordat je ze afdrukt. Het is leuk en gemakkelijk!


Diverse Papierrollen: Deze bundel wordt geleverd met 5 rollen plakpapier, 3 rollen wit papier en 3 rollen kleurpapier, zodat je jouw foto's kunt afdrukken op verschillende ondergronden en effecten kunt creëren. Het plakpapier is handig om je foto's direct in albums of scrapbooks te plakken.


Creatieve Opties: Voeg kleur toe aan je afdrukken met de meegeleverde 5 gekleurde schetsen. Maak je foto's nog levendiger en unieker!


USB-Kabel: Opladen en verbinden is eenvoudig met de meegeleverde USB-kabel. Je kunt de Mini Fotoprinter snel opladen en afdrukken vanaf je computer of een geschikte adapter.


Deze Mini Fotoprinter met FunPrint App en Papierbundel is de perfecte manier om je herinneringen vast te leggen en te delen. Of je nu foto's in je kamer wilt ophangen, een scrapbook wilt maken of gewoon wat creatieve plezier wilt beleven, deze printer staat voor je klaar. Bestel de jouwe vandaag nog en begin met het afdrukken van mooie herinneringen!",https://poraenco-nl.myshopify.com/products/mini-printer-voor-mobiel-fotoprinter-voor-smartphone-roze,https://poraenco-nl.myshopify.com/products/mini-printer-voor-mobiel-fotoprinter-voor-smartphone-roze,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-roze-422.png?v=1740057139,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-roze-436.png?v=1740057144,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-roze-381.png?v=1740057150,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/mini-printer-voor-mobiel-fotoprinter-smartphone-roze-137.png?v=1740057155,34.95,79.95,95,Pora&Co,8720828191200,Pocket printers,0
48068261118293,"Portable Game monitor met Touchscreen 39.6cm","Beleef je games zoals nooit tevoren met onze 39.6 cm Portable Gaming Monitor Touchscreen. Deze compacte maar krachtige monitor is speciaal ontworpen voor gamers die onderweg geen compromis willen sluiten op beeldkwaliteit en prestaties.
Deze Portable monitor is geschikt voor Xbox, Playstation, Wii en andere consoles.
 Belangrijkste Kenmerken:
Ultieme Beeldkwaliteit


Full HD-resolutie (1920 x 1080): Geniet van haarscherpe beelden en levendige kleuren, ideaal voor het spotten van elke vijand en het bewonderen van prachtige spelomgevingen.

IPS-paneel: Biedt brede kijkhoeken en consistente kleuren, zodat je vanuit elke positie van het scherm kunt genieten zonder vervorming.

Snelle Reactietijd en Vloeiende Bewegingen


60Hz verversingssnelheid: Ervaar soepelere gameplay en verminderde bewegingsonscherpte, cruciaal voor snelle actiespellen en sportgames.

5ms reactietijd: Minimaliseer input-lag en reageer sneller op wat er op het scherm gebeurt, wat je een voorsprong geeft in competitieve games.

Draagbaarheid en Gebruiksgemak


Slank en lichtgewicht ontwerp: Met zijn ultradunne profiel en lichte gewicht is deze monitor eenvoudig mee te nemen in je rugzak of koffer, perfect voor LAN-parties, vakanties of gewoon onderweg.

Ingebouwde batterij: Speel je favoriete games overal zonder afhankelijk te zijn van een stopcontact. De lange batterijduur zorgt voor urenlang speelplezier.

Plug-and-Play: Eenvoudige connectiviteit via USB-C of HDMI maakt het mogelijk om snel je laptop, console of smartphone aan te sluiten zonder gedoe.

Extra's voor Gamers


Kantelbare standaard: Pas de hoek van de monitor eenvoudig aan voor de meest comfortabele kijkervaring, of je nu aan een bureau zit of op een bank ligt.

Ingebouwde luidsprekers: Hoogwaardige audio-ervaring zonder dat je extra speakers hoeft mee te nemen. Perfect voor onderweg of in kleine ruimtes.

Compatibel met VESA-montage: Bevestig de monitor aan een monitorarm of wandbeugel voor een permanente opstelling thuis.

 Let op:
-       De HDMI-aansluiting zorgt alleen voor signaal. De USB-C dient als voeding en signaal. Bij gebruik van smartphone in combinatie met de portable monitor dient de monitor ook op netstroom te worden aangesloten. Bij gebruik in combinatie met PC hoeft dit niet.
-        Check van te voren of uw telefoon MHL (Mobile High-Definition Link) ondersteunt. Sommige oude telefoons ondersteunen dit niet.
Geschikt voor meerdere apparaten
Compatibel met PC, Android-telefoons, iPhone (met adapter), Mac, PS5 en Xbox voor ultieme flexibiliteit.
 Twee USB Type-C 3.1-poorten
Profiteer van extra connectiviteitsopties en de mogelijkheid om de monitor rechtstreeks van stroom te voorzien via je PC, mits deze dat ondersteunt.
Specifiek Ontworpen voor Gamers
 Deze portable gaming monitor is niet alleen een extra scherm, maar een essentieel onderdeel van je gaming setup. Of je nu geniet van een episch avontuur, deelneemt aan een intense online strijd of gewoon je favoriete stream kijkt, deze monitor levert altijd topprestaties.
Ontdek het gemak van gamen waar je maar wilt met onze 39.6 cm Portable Gaming Monitor Touchscreen. Maak je klaar om je game-ervaring naar een hoger niveau te tillen!",https://poraenco-nl.myshopify.com/products/portable-game-monitor-touchscreen-15-6-inch,https://poraenco-nl.myshopify.com/products/portable-game-monitor-touchscreen-15-6-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard1_2.jpg?v=1747836465,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/portable-game-monitor-met-touchscreen-39-6cm-elektronica-315.png?v=1747836465,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/portable-game-monitor-met-touchscreen-39-6cm-elektronica-644.png?v=1747836465,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard10_1.jpg?v=1747836465,149.95,279.95,15,Pora&Co,8720828191422,Portable monitor,0
47208207253845,"Portable monitor 47 cm voor gaming","Beleef je games zoals nooit tevoren met onze 47 cm Portable Gaming Monitor. Deze compacte maar krachtige monitor is speciaal ontworpen voor gamers die onderweg geen compromis willen sluiten op beeldkwaliteit en prestaties.
Deze Portable monitor is geschikt voor Xbox, Playstation, Wii en andere consoles.
Belangrijkste Kenmerken:
Ultieme Beeldkwaliteit


Full HD-resolutie (1920 x 1080): Geniet van haarscherpe beelden en levendige kleuren, ideaal voor het spotten van elke vijand en het bewonderen van prachtige spelomgevingen.

IPS-paneel: Biedt brede kijkhoeken en consistente kleuren, zodat je vanuit elke positie van het scherm kunt genieten zonder vervorming.

Snelle Reactietijd en Vloeiende Bewegingen


100Hz verversingssnelheid: Ervaar soepelere gameplay en verminderde bewegingsonscherpte, cruciaal voor snelle actiespellen en sportgames.

5ms reactietijd: Minimaliseer input-lag en reageer sneller op wat er op het scherm gebeurt, wat je een voorsprong geeft in competitieve games.

Draagbaarheid en Gebruiksgemak


Slank en lichtgewicht ontwerp: Met zijn ultradunne profiel en lichte gewicht is deze monitor eenvoudig mee te nemen in je rugzak of koffer, perfect voor LAN-parties, vakanties of gewoon onderweg.

Ingebouwde batterij: Speel je favoriete games overal zonder afhankelijk te zijn van een stopcontact. De lange batterijduur zorgt voor urenlang speelplezier.

Plug-and-Play: Eenvoudige connectiviteit via USB-C of HDMI maakt het mogelijk om snel je laptop, console of smartphone aan te sluiten zonder gedoe.

Extra's voor Gamers


Kantelbare standaard: Pas de hoek van de monitor eenvoudig aan voor de meest comfortabele kijkervaring, of je nu aan een bureau zit of op een bank ligt.

Ingebouwde luidsprekers: Hoogwaardige audio-ervaring zonder dat je extra speakers hoeft mee te nemen. Perfect voor onderweg of in kleine ruimtes.

Compatibel met VESA-montage: Bevestig de monitor aan een monitorarm of wandbeugel voor een permanente opstelling thuis

Let op:
De HDMI-aansluiting zorgt alleen voor signaal. De USB-C dient als voeding en signaal. Bij gebruik van smartphone in combinatie met de portable monitor dient de monitor ook op netstroom te worden aangesloten. Bij gebruik in combinatie met PC hoeft dit niet.
Check van tevoren of uw telefoon MHL (Mobile High-Definition Link) ondersteunt. Sommige oude telefoons ondersteunen dit niet.
Geschikt voor meerdere apparaten
Compatibel met PC, Android-telefoons, iPhone (met adapter), Mac, PS5 en Xbox voor ultieme flexibiliteit.
Twee USB Type-C 3.1-poorten
Profiteer van extra connectiviteitsopties en de mogelijkheid om de monitor rechtstreeks van stroom te voorzien via je PC, mits deze dat ondersteunt
Specifiek Ontworpen voor Gamers
Deze portable gaming monitor is niet alleen een extra scherm, maar een essentieel onderdeel van je gaming setup. Of je nu geniet van een episch avontuur, deelneemt aan een intense online strijd of gewoon je favoriete stream kijkt, deze monitor levert altijd topprestaties.
Ontdek het gemak van gamen waar je maar wilt met onze 47 cm Portable Gaming Monitor. Maak je klaar om je game-ervaring naar een hoger niveau te tillen!
",https://poraenco-nl.myshopify.com/products/portable-monitor-18-5-inch,https://poraenco-nl.myshopify.com/products/portable-monitor-18-5-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/WhatsApp_Image_2025-05-24_at_18.00.12.jpg?v=1748167260,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/portable-monitor-47-cm-voor-gaming-126.png?v=1748167260,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard8_4.jpg?v=1748167260,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard4_5.jpg?v=1748167260,219.95,399.95,11,Pora&Co,8720828191156,Portable monitor,0
50994518557013,"Portable monitor met touchscreen 39.6CM.","Professionele beeldkwaliteit in een compact, mobiel ontwerp
Deze 15.6 inch draagbare monitor combineert geavanceerde technologie met een strak, functioneel design, en is daarmee uitermate geschikt voor professioneel gebruik op kantoor, onderweg of op locatie. Dankzij de ingebouwde metalen standaard en hoogwaardige afwerking is dit scherm niet alleen praktisch, maar ook duurzaam en stijlvol.
Specificaties en kenmerken:


Full HD IPS-scherm (1920x1080)Biedt scherpe beeldweergave, natuurgetrouwe kleurweergave en brede kijkhoeken voor een optimale visuele ervaring.


Veelzijdige connectiviteitVoorzien van zowel USB-C als HDMI-aansluitingen, waardoor eenvoudige koppeling met laptops, tablets, smartphones en spelcomputers mogelijk is, zonder installatie van extra software.


Ingebouwde metalen standaardDe robuuste standaard zorgt voor stabiliteit en biedt een instelbare kijkhoek, zodat ergonomisch werken in diverse situaties mogelijk is.


Draagbaar en lichtgewichtMet een slank profiel en gering gewicht is deze monitor eenvoudig te vervoeren, en daarmee ideaal voor zakelijke reizen, presentaties of werken op afstand.


Voeding via USB-CEén kabel volstaat voor zowel beeldsignaal als voeding (afhankelijk van het apparaat), wat zorgt voor een opgeruimde en efficiënte werkplek.


Inbegrepen accessoires:


USB-C naar USB-C kabel


HDMI naar mini-HDMI kabel


USB-A naar USB-C voedingskabel


Gebruikershandleiding


Toepassingen:Geschikt als tweede scherm voor laptops, als mobiele monitor voor zakelijke presentaties, of als uitbreiding voor creatieve professionals, developers en consultants die behoefte hebben aan een flexibele werkplek",https://poraenco-nl.myshopify.com/products/portable-monitor-met-touchscreen-39-6cm,https://poraenco-nl.myshopify.com/products/portable-monitor-met-touchscreen-39-6cm,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/NDV05233_smaller.jpg?v=1755162850,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/NDV05294_smaller.jpg?v=1755162850,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/NDV05287_smaller.jpg?v=1755162850,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/NDV05247_smaller.jpg?v=1755162850,249.95,499.95,16,Pora&Co,321456789,Portable monitor,0
